Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
1,43.0,1,28,1,0,0,36719,122,293,0.0
0,45.0,1,45,1,0,0,23570,152,18,0.0
1,35.0,1,1,0,0,1,2630,157,225,1.0
1,50.0,1,12,1,0,0,40499,124,21,0.0
0,47.0,1,8,0,0,1,65400,26,257,1.0
1,38.0,1,23,0,0,1,27613,26,198,1.0
0,65.0,1,28,0,2,1,59065,30,116,0.0
1,61.0,1,28,0,0,1,39013,124,67,0.0
1,62.0,1,29,0,0,1,2630,154,288,1.0
0,49.0,1,41,0,0,1,36537,124,163,1.0
1,36.0,1,28,0,0,1,44285,26,264,1.0
0,23.0,1,46,1,1,0,24426,152,66,0.0
0,64.0,1,28,0,0,1,33345,26,244,1.0
1,61.0,1,45,0,0,1,32537,26,126,1.0
0,44.0,1,28,0,0,1,37143,124,77,0.0
1,35.0,1,28,1,0,0,28601,124,245,0.0
1,42.0,1,24,0,0,1,25748,124,250,1.0
1,45.0,1,28,0,0,1,47671,26,11,1.0
0,24.0,1,28,0,0,1,35134,26,200,1.0
0,44.0,1,3,0,0,1,34387,26,37,1.0
0,54.0,1,28,0,0,1,42731,23,112,1.0
1,42.0,1,28,0,0,1,38864,26,200,1.0
1,45.0,1,28,0,0,1,24914,26,287,0.0
1,55.0,1,46,0,0,1,2630,157,145,1.0
1,51.0,1,8,0,0,1,2630,157,197,1.0
0,24.0,1,16,1,1,0,32093,152,199,0.0
0,48.0,1,46,1,0,0,28818,11,219,0.0
1,49.0,1,28,0,2,1,33725,26,270,1.0
0,43.0,1,28,0,0,1,25464,122,38,1.0
0,23.0,1,41,0,1,1,50260,152,110,1.0
1,77.0,1,26,0,2,1,44933,22,74,1.0
0,55.0,1,7,0,0,1,2630,124,89,1.0
0,60.0,1,29,0,0,1,43193,26,245,1.0
1,23.0,1,15,0,1,1,2630,156,242,0.0
0,38.0,1,15,1,0,0,2630,14,172,0.0
1,40.0,1,28,0,2,1,36478,124,20,0.0
0,37.0,1,41,0,0,1,31694,124,198,1.0
1,40.0,1,46,1,0,0,26525,124,89,0.0
0,34.0,1,2,0,0,1,2630,157,30,1.0
0,52.0,1,28,0,0,1,26004,26,253,1.0
0,29.0,1,11,1,1,0,32074,152,197,0.0
1,45.0,1,28,0,0,1,42301,26,84,1.0
0,43.0,1,50,0,0,1,36440,124,189,1.0
1,42.0,1,43,1,0,0,32238,26,278,0.0
0,46.0,1,28,0,0,1,30439,26,204,0.0
1,41.0,1,28,0,0,1,33131,26,13,1.0
0,23.0,1,11,0,1,1,49924,152,243,1.0
1,31.0,1,28,0,0,1,21440,154,255,1.0
0,48.0,1,28,0,0,1,36844,26,186,1.0
1,50.0,1,48,0,0,1,2630,15,147,0.0
1,46.0,1,15,0,0,1,36527,14,288,1.0
0,68.0,1,28,0,0,1,34704,26,295,1.0
1,23.0,1,28,0,1,1,36126,152,253,1.0
1,24.0,1,8,0,1,1,43112,160,53,0.0
1,73.0,1,30,0,0,1,2630,26,162,0.0
1,63.0,1,50,0,0,1,33012,26,259,1.0
1,30.0,1,6,1,1,0,15866,152,56,0.0
0,53.0,1,28,0,0,1,38402,124,52,0.0
1,23.0,1,28,1,0,0,24345,154,264,0.0
1,39.0,1,50,0,0,1,2630,156,70,1.0
1,54.0,1,29,0,0,1,32733,124,52,1.0
1,41.0,1,28,0,0,1,33057,26,291,0.0
1,51.0,1,28,0,0,1,52370,26,170,0.0
0,26.0,1,29,1,1,0,38047,152,178,0.0
0,41.0,1,28,0,0,1,49118,124,182,0.0
1,42.0,1,12,0,0,1,25144,124,82,1.0
0,50.0,1,10,1,0,1,2630,26,272,0.0
1,61.0,1,8,0,0,1,40690,26,299,0.0
1,30.0,1,8,1,0,0,33814,124,231,0.0
1,44.0,1,11,0,0,0,27507,26,150,1.0
1,45.0,1,11,0,0,0,2630,150,191,0.0
0,38.0,1,46,0,0,1,2630,124,113,1.0
1,28.0,1,4,0,1,1,27586,124,180,1.0
1,21.0,1,46,1,1,0,31169,160,256,0.0
1,54.0,1,28,0,0,1,60529,3,15,1.0
1,58.0,1,31,0,0,1,2630,154,87,1.0
1,43.0,1,45,0,0,1,32096,44,228,1.0
0,44.0,1,28,0,0,1,2630,26,89,1.0
1,27.0,1,22,1,1,0,29385,152,200,0.0
0,38.0,1,8,0,0,1,44308,124,213,1.0
0,44.0,1,13,0,0,1,31823,124,257,1.0
1,24.0,1,30,1,1,0,34204,160,232,0.0
0,24.0,1,47,1,1,0,33764,152,98,0.0
1,42.0,1,46,0,0,1,2630,26,139,1.0
1,21.0,1,25,0,1,1,45358,152,268,0.0
0,42.0,1,46,0,0,1,2630,124,50,1.0
1,53.0,1,28,0,0,1,34157,26,276,1.0
1,42.0,1,37,0,0,1,42305,156,296,1.0
1,35.0,1,28,0,0,1,30709,154,90,1.0
1,39.0,1,41,0,0,1,30819,124,17,0.0
1,21.0,1,46,0,1,1,38191,152,118,1.0
1,64.0,1,28,0,2,1,47750,26,230,1.0
0,31.0,1,8,0,0,1,31290,26,149,1.0
1,22.0,1,28,1,1,0,49357,160,250,0.0
0,22.0,1,33,0,1,1,34926,26,254,1.0
0,24.0,1,8,1,1,0,50389,151,94,0.0
1,42.0,1,28,0,0,1,47599,125,169,0.0
0,28.0,1,46,0,1,1,34602,152,18,1.0
0,26.0,1,21,1,1,0,20265,152,44,0.0
0,45.0,1,33,0,0,1,49323,26,220,1.0
0,40.0,1,3,0,0,1,23832,124,212,1.0
1,50.0,1,43,0,0,0,28083,156,23,0.0
0,34.0,1,32,0,0,1,27875,124,81,1.0
0,44.0,1,11,0,0,1,63037,26,252,1.0
1,27.0,1,3,0,1,1,33472,152,99,1.0
1,31.0,1,15,0,0,1,28313,124,139,1.0
1,54.0,1,28,0,0,1,32773,26,190,1.0
0,27.0,1,46,0,1,1,2630,157,132,1.0
1,28.0,1,28,0,1,1,36105,26,276,1.0
0,48.0,1,28,1,0,0,44275,26,165,0.0
0,76.0,1,28,0,0,1,56387,59,262,0.0
0,28.0,1,36,1,1,0,34058,152,103,0.0
0,48.0,1,8,0,0,1,43123,26,200,1.0
1,53.0,1,11,0,0,1,31994,26,252,1.0
0,30.0,1,28,0,0,1,32968,26,117,0.0
0,71.0,1,28,1,0,1,29682,26,21,0.0
1,44.0,1,28,0,0,1,46946,124,242,1.0
0,54.0,1,28,0,0,1,43574,124,216,1.0
1,45.0,1,20,0,0,0,2630,133,72,0.0
1,54.0,1,28,0,0,0,23492,26,244,0.0
0,29.0,1,30,0,0,1,2630,124,205,0.0
1,72.0,1,29,0,0,1,42386,26,32,1.0
1,24.0,1,28,0,1,1,35179,152,90,1.0
0,77.0,1,5,1,0,0,22905,26,283,0.0
0,30.0,1,28,0,1,1,41861,13,250,1.0
0,22.0,1,28,0,1,1,2630,154,171,1.0
0,27.0,1,11,1,1,0,2630,152,186,0.0
0,34.0,1,8,0,0,1,31395,124,242,1.0
1,45.0,1,30,1,0,0,28185,124,137,0.0
0,22.0,1,15,0,1,1,70518,152,268,0.0
1,22.0,1,41,1,1,0,38529,152,53,0.0
1,53.0,1,28,0,2,1,42714,125,259,1.0
1,39.0,1,46,0,0,1,25172,157,221,1.0
1,41.0,1,8,0,0,1,2630,156,116,1.0
1,29.0,1,3,0,1,1,2630,152,108,1.0
0,29.0,1,12,1,1,0,29482,152,33,0.0
1,32.0,1,41,0,0,1,2630,156,106,1.0
1,20.0,1,16,0,1,1,30608,160,221,0.0
1,47.0,1,41,0,0,1,2630,26,48,0.0
1,54.0,1,28,0,2,1,63336,124,141,0.0
0,32.0,1,28,0,0,1,28662,156,128,1.0
0,25.0,1,36,0,1,1,2630,152,71,1.0
1,24.0,1,11,0,1,1,29614,152,273,0.0
0,68.0,1,28,0,2,1,52515,26,294,0.0
0,48.0,1,28,0,0,1,52235,26,101,1.0
0,63.0,1,28,0,0,1,39657,26,128,1.0
0,47.0,1,28,0,0,1,36540,26,182,1.0
1,49.0,1,28,0,0,1,40126,124,85,0.0
1,52.0,1,18,0,0,1,34853,26,244,0.0
1,35.0,1,28,1,0,0,47060,152,107,0.0
1,52.0,1,35,1,0,0,22562,152,128,0.0
1,45.0,1,33,0,0,1,21559,150,206,1.0
1,55.0,1,25,0,0,1,19563,124,23,1.0
1,53.0,1,17,1,0,0,29380,26,38,0.0
0,43.0,1,46,0,0,1,23232,124,247,1.0
1,50.0,1,22,0,0,1,39437,25,244,1.0
0,41.0,1,28,0,0,1,36631,31,119,1.0
0,33.0,1,29,0,0,1,2630,157,49,1.0
1,52.0,1,28,0,0,1,45230,26,113,0.0
1,53.0,1,15,0,0,1,2630,26,298,1.0
0,53.0,1,8,0,0,1,30130,124,79,0.0
1,48.0,1,28,0,0,1,39278,26,88,1.0
1,59.0,1,28,1,0,0,53049,122,200,0.0
0,51.0,1,28,0,0,1,57893,26,143,1.0
1,66.0,1,14,0,0,1,32131,122,14,1.0
0,24.0,1,39,0,1,1,39194,151,11,1.0
1,77.0,1,20,1,0,0,2630,9,283,0.0
1,63.0,1,28,1,0,0,62830,122,269,0.0
0,36.0,1,46,0,0,1,19750,124,212,1.0
1,70.0,1,28,0,0,1,45159,124,62,0.0
0,33.0,1,28,1,1,0,30453,152,274,0.0
1,51.0,1,7,0,0,1,49804,26,15,0.0
1,68.0,1,28,0,0,1,33909,26,17,1.0
1,22.0,1,28,1,1,0,62684,152,143,0.0
0,21.0,1,32,0,1,0,2630,160,280,0.0
1,24.0,1,33,0,1,1,49319,124,11,0.0
0,29.0,1,3,0,1,1,47100,156,14,1.0
0,40.0,1,28,0,0,0,2630,124,276,0.0
1,55.0,1,26,0,0,1,33658,120,194,1.0
1,26.0,1,28,0,1,1,36491,26,111,1.0
1,74.0,1,28,0,0,1,37326,124,281,0.0
1,42.0,1,28,0,0,1,2630,26,27,1.0
0,28.0,1,50,0,0,1,30530,26,162,1.0
0,24.0,1,8,1,1,0,24892,152,145,0.0
1,50.0,1,31,0,0,1,2630,157,38,1.0
1,36.0,1,28,0,0,1,50111,124,147,1.0
0,36.0,1,47,0,0,1,32170,124,280,1.0
1,55.0,1,28,0,0,1,33306,26,151,0.0
1,36.0,1,28,0,0,1,22762,124,42,1.0
1,44.0,1,28,0,0,1,51742,26,164,1.0
1,28.0,1,15,1,1,0,2630,152,225,0.0
1,58.0,1,15,0,0,0,35258,124,96,1.0
0,22.0,1,28,0,1,1,48409,152,44,1.0
1,47.0,1,28,0,0,1,35414,26,111,0.0
0,24.0,1,12,0,0,0,2630,124,189,0.0
1,44.0,1,8,1,0,0,40243,78,24,0.0
1,52.0,1,48,0,0,1,2630,26,281,0.0
1,25.0,1,13,0,1,1,28557,152,73,0.0
1,43.0,1,28,0,0,1,46174,26,120,1.0
1,61.0,1,45,0,0,1,25790,4,138,1.0
1,21.0,1,8,0,1,0,27800,152,10,0.0
1,62.0,1,16,0,0,1,2630,26,185,1.0
1,36.0,1,35,1,0,1,2630,156,209,0.0
1,39.0,1,36,0,1,0,2630,1,260,0.0
1,48.0,1,28,0,0,1,45097,13,267,1.0
1,35.0,1,28,0,0,1,42535,124,268,1.0
1,47.0,1,28,0,0,1,51060,124,131,1.0
1,24.0,1,13,0,1,1,26003,152,141,1.0
0,22.0,1,30,1,1,0,27009,152,292,0.0
0,37.0,1,10,0,0,1,2630,156,239,0.0
1,39.0,1,3,0,0,1,2630,156,181,0.0
1,39.0,1,3,0,0,1,2630,124,56,0.0
1,67.0,1,28,0,0,1,37520,26,14,0.0
1,57.0,1,28,0,0,1,30132,14,130,0.0
1,52.0,1,28,0,0,1,63014,124,277,1.0
1,52.0,1,28,0,0,1,45317,124,170,0.0
1,54.0,1,28,0,0,1,63910,26,271,1.0
1,46.0,1,43,0,0,1,36550,26,22,1.0
0,29.0,1,11,0,0,1,27226,156,94,1.0
0,40.0,1,29,0,0,1,44273,124,200,1.0
1,41.0,1,8,0,0,1,2630,156,228,0.0
1,26.0,1,28,1,1,0,58719,152,35,0.0
1,23.0,1,24,0,1,1,2630,152,130,0.0
1,46.0,1,41,0,0,1,28044,26,46,1.0
0,22.0,1,27,0,1,1,28462,152,228,0.0
0,67.0,1,47,0,0,1,29961,26,93,0.0
0,25.0,1,6,0,1,1,2630,152,246,0.0
0,78.0,1,24,1,0,0,43989,26,89,0.0
0,42.0,1,28,0,0,1,51744,36,60,1.0
1,50.0,1,46,0,0,1,24817,124,20,1.0
0,78.0,1,41,1,0,0,37209,26,157,0.0
1,73.0,1,41,0,0,1,31424,124,289,0.0
0,30.0,1,28,0,1,1,32782,26,168,0.0
1,71.0,1,25,0,0,1,37773,26,76,0.0
1,40.0,1,28,0,0,1,40266,124,51,1.0
1,43.0,1,8,0,0,1,46024,7,40,0.0
1,58.0,1,28,0,0,0,40289,124,282,0.0
1,52.0,1,28,0,0,1,65573,26,100,1.0
1,53.0,1,29,0,0,1,35044,26,188,0.0
1,26.0,1,46,0,1,1,28716,160,114,0.0
1,58.0,1,28,0,0,0,45942,124,119,0.0
1,61.0,1,28,0,2,1,25445,122,12,1.0
0,23.0,1,36,1,1,0,40250,152,298,0.0
1,42.0,1,28,0,0,1,49333,124,84,1.0
0,56.0,1,28,0,2,1,72609,26,284,1.0
1,65.0,1,28,1,0,0,2630,124,164,0.0
1,60.0,1,41,0,0,1,51463,12,99,1.0
1,53.0,1,28,0,2,1,46726,122,283,1.0
1,39.0,1,37,1,0,0,2630,128,20,0.0
0,47.0,1,15,0,0,1,2630,26,135,1.0
0,39.0,1,8,1,0,0,30751,124,265,0.0
1,21.0,1,3,0,1,1,25151,152,178,0.0
1,33.0,1,28,0,1,1,2630,124,262,1.0
1,35.0,1,31,0,0,1,2630,154,278,1.0
1,44.0,1,23,0,2,1,31153,124,163,1.0
1,27.0,1,41,1,1,0,31128,152,29,0.0
1,41.0,1,3,0,2,1,37931,26,76,1.0
1,44.0,1,28,0,0,1,28806,26,28,1.0
1,52.0,1,28,0,0,1,44234,26,200,0.0
0,31.0,1,15,0,1,0,2630,157,97,0.0
0,68.0,1,8,0,0,1,38089,7,114,0.0
0,21.0,1,46,1,1,0,35131,152,245,0.0
1,28.0,1,41,1,1,0,39671,152,90,0.0
1,62.0,1,28,0,0,1,41181,26,256,0.0
1,45.0,1,0,0,2,1,2630,26,134,1.0
1,51.0,1,28,0,0,1,49273,124,144,0.0
1,46.0,1,28,0,2,1,40329,124,120,0.0
1,25.0,1,35,1,1,0,2630,160,147,0.0
1,72.0,1,28,1,0,0,41642,26,31,0.0
0,48.0,1,46,1,0,0,61775,11,166,0.0
1,37.0,1,50,0,0,1,44150,26,294,1.0
0,40.0,1,8,0,0,1,32042,26,256,1.0
1,49.0,1,28,0,0,1,44431,26,141,1.0
1,45.0,1,22,0,0,1,29849,124,113,1.0
1,65.0,1,28,0,0,1,39137,26,62,1.0
1,24.0,1,13,1,1,0,23779,152,34,0.0
1,40.0,1,28,0,0,1,49293,124,11,1.0
0,24.0,1,7,1,1,0,40821,152,234,0.0
1,54.0,1,28,1,0,0,25173,4,110,0.0
0,24.0,1,28,1,1,0,28223,152,60,0.0
0,22.0,1,11,1,1,0,21696,152,188,0.0
0,68.0,1,8,0,0,1,38345,160,208,0.0
1,53.0,1,28,0,0,1,2630,124,236,1.0
1,21.0,1,8,1,1,0,46831,160,167,0.0
1,62.0,1,41,0,0,1,38510,7,38,1.0
1,35.0,1,45,0,0,1,39496,124,285,1.0
0,27.0,1,41,1,1,0,26213,152,139,0.0
1,54.0,1,41,1,0,0,33442,26,221,0.0
0,74.0,1,28,0,0,1,31531,124,28,0.0
1,32.0,1,28,0,2,1,52305,26,135,1.0
0,42.0,1,28,0,2,1,31101,26,157,1.0
0,30.0,1,18,0,1,1,2630,152,52,0.0
1,29.0,1,41,1,1,0,27123,152,16,0.0
1,64.0,1,28,0,2,1,49023,26,101,1.0
0,22.0,1,12,0,1,1,2630,152,84,1.0
0,32.0,1,28,0,1,1,24276,152,184,1.0
0,23.0,1,8,1,1,0,34985,160,41,0.0
0,46.0,1,28,0,0,1,52322,26,40,1.0
0,24.0,1,50,0,1,0,49570,152,283,0.0
0,36.0,1,46,0,0,1,23447,31,175,1.0
1,44.0,1,47,0,0,1,41898,154,279,0.0
1,45.0,1,22,0,2,1,26880,42,165,1.0
0,54.0,1,41,0,0,1,41597,26,55,1.0
1,51.0,1,8,0,0,1,45480,26,263,1.0
0,38.0,1,12,0,2,1,2630,156,262,1.0
1,55.0,1,28,0,2,1,42172,26,216,1.0
1,23.0,1,45,0,1,1,39419,26,94,0.0
0,21.0,1,46,0,1,1,30343,160,20,1.0
0,40.0,1,28,0,0,1,33655,26,205,1.0
1,65.0,1,28,0,2,1,47739,26,196,1.0
1,25.0,1,26,0,1,1,34378,152,14,1.0
1,79.0,1,28,0,0,1,56829,122,266,0.0
0,39.0,1,28,0,0,1,37734,26,56,1.0
0,27.0,1,30,0,1,1,28064,152,175,1.0
1,67.0,1,46,0,0,0,24726,119,147,0.0
1,56.0,1,38,0,0,1,2630,154,83,0.0
0,33.0,1,29,0,0,1,38502,157,12,0.0
0,64.0,1,28,0,0,1,26783,13,266,0.0
1,65.0,1,3,0,0,1,29225,124,207,1.0
0,45.0,1,8,0,0,1,36819,7,66,1.0
1,20.0,1,46,1,1,0,49235,160,250,0.0
0,47.0,1,41,0,0,1,27452,26,251,1.0
0,49.0,1,8,0,0,1,30446,7,290,1.0
1,38.0,1,50,0,0,1,24409,124,46,1.0
0,54.0,1,28,0,0,1,40181,26,102,0.0
0,56.0,1,28,1,0,1,45013,26,138,0.0
1,59.0,1,28,0,0,1,50301,157,170,1.0
0,46.0,1,8,0,0,1,41600,124,297,0.0
0,58.0,1,7,0,0,1,39861,26,272,0.0
1,56.0,1,28,0,0,1,45111,124,272,0.0
0,67.0,1,46,1,0,0,26403,94,102,0.0
0,31.0,1,48,0,0,1,2630,124,63,1.0
1,26.0,1,26,0,0,1,43675,124,86,1.0
0,23.0,1,47,0,1,1,2630,160,40,1.0
0,24.0,1,11,1,1,0,35712,152,218,0.0
1,34.0,1,41,1,0,0,24646,124,257,0.0
1,40.0,1,8,0,0,1,38538,124,148,1.0
0,61.0,1,28,0,0,1,43875,26,139,1.0
1,23.0,1,30,1,1,1,27096,152,166,0.0
1,49.0,1,28,0,2,1,42980,26,287,1.0
1,46.0,1,43,0,0,1,25327,124,265,0.0
0,69.0,1,28,0,2,1,36521,122,144,1.0
1,36.0,1,48,0,0,1,2630,124,130,1.0
1,61.0,1,8,0,0,1,2630,26,107,1.0
1,46.0,1,11,1,0,0,59860,124,123,0.0
1,64.0,1,28,0,0,1,26731,26,22,1.0
1,35.0,1,28,0,0,1,43907,152,113,1.0
1,22.0,1,28,1,1,0,41019,152,205,0.0
0,35.0,1,45,0,0,1,29933,26,50,1.0
1,57.0,1,28,0,0,1,48039,26,200,1.0
1,33.0,1,36,0,1,1,32762,154,146,1.0
1,58.0,1,48,0,0,1,2630,124,113,0.0
1,39.0,1,28,1,0,0,29910,29,248,0.0
1,44.0,1,28,0,0,1,34339,26,113,1.0
0,65.0,1,9,0,0,1,22814,25,279,0.0
1,28.0,1,8,1,1,0,76847,152,293,0.0
1,38.0,1,28,0,0,0,33569,124,137,0.0
1,25.0,1,28,0,1,1,53590,26,246,0.0
0,21.0,1,50,1,1,0,46735,152,272,0.0
0,31.0,1,28,0,1,1,28163,152,227,1.0
1,53.0,1,8,1,0,0,48345,26,179,0.0
1,59.0,1,28,0,0,1,38119,26,211,1.0
1,32.0,1,28,0,1,1,35850,26,116,1.0
1,24.0,1,11,0,0,1,36300,26,34,1.0
1,45.0,1,11,0,0,1,55401,154,258,0.0
1,51.0,1,13,0,0,1,33142,152,179,1.0
1,60.0,1,14,1,0,0,30573,26,101,0.0
0,54.0,1,28,0,0,0,37399,26,185,0.0
1,62.0,1,28,1,0,0,31757,55,279,0.0
1,20.0,1,14,1,1,0,44428,160,54,0.0
0,22.0,1,30,1,1,0,16905,152,11,0.0
0,21.0,1,15,0,1,1,35971,152,272,0.0
0,57.0,1,28,0,0,1,48539,124,29,0.0
1,29.0,1,45,0,1,1,31681,152,178,0.0
1,52.0,1,28,0,0,0,43886,124,61,0.0
0,38.0,1,35,0,0,1,31813,124,136,1.0
1,24.0,1,41,1,1,0,33326,152,197,0.0
0,36.0,1,11,0,0,1,2630,156,231,1.0
1,49.0,1,41,0,0,1,53212,12,97,0.0
0,21.0,1,30,1,1,0,30333,152,133,0.0
0,39.0,1,9,0,0,1,27112,31,59,1.0
1,55.0,1,28,0,0,1,61096,124,30,0.0
1,32.0,1,46,1,1,0,31445,152,155,0.0
1,24.0,1,39,0,1,1,38462,151,188,0.0
1,58.0,1,25,0,0,1,59985,124,123,0.0
0,28.0,1,28,0,1,0,52432,152,193,0.0
1,25.0,1,30,1,1,0,40840,152,246,0.0
1,58.0,1,41,0,0,1,33484,124,296,1.0
1,68.0,1,7,0,0,1,29756,31,182,1.0
0,51.0,1,46,1,0,0,28184,122,277,0.0
0,64.0,1,35,0,0,0,30715,154,229,0.0
1,21.0,1,46,1,1,0,31343,152,49,0.0
1,43.0,1,6,0,0,1,2630,31,266,1.0
1,35.0,1,21,1,0,0,23267,124,93,0.0
1,42.0,1,28,0,0,1,34082,124,201,0.0
1,69.0,1,28,1,0,0,33462,23,160,0.0
1,50.0,1,28,0,0,1,2630,26,224,1.0
0,39.0,1,28,0,0,1,55570,26,71,1.0
1,23.0,1,29,0,1,1,28477,124,19,1.0
0,29.0,1,6,1,1,0,33820,152,29,0.0
1,33.0,1,46,1,1,0,35830,152,93,0.0
1,45.0,1,23,0,0,1,2630,124,113,1.0
0,49.0,1,28,0,0,1,32068,26,299,1.0
1,23.0,1,43,0,1,1,43000,152,35,0.0
1,33.0,1,13,0,0,1,2630,124,127,1.0
0,58.0,1,12,0,0,1,23517,124,163,0.0
1,53.0,1,3,1,0,0,27937,124,46,0.0
1,46.0,1,6,0,0,1,21777,124,281,1.0
0,25.0,1,46,0,1,1,30912,152,149,0.0
0,20.0,1,10,0,1,1,40022,160,274,0.0
0,76.0,1,48,0,0,1,2630,15,293,0.0
1,54.0,1,41,0,0,1,26346,163,100,1.0
1,49.0,1,21,0,0,1,2630,26,169,1.0
0,21.0,1,15,1,1,0,29817,152,176,0.0
1,36.0,1,25,0,0,1,2630,124,226,1.0
1,47.0,1,36,0,0,1,34245,124,153,1.0
0,25.0,1,13,1,1,0,17631,152,33,0.0
1,41.0,1,28,0,0,0,26024,26,90,0.0
1,48.0,1,28,0,2,1,47812,26,97,1.0
1,25.0,1,37,0,1,1,2630,160,282,1.0
0,33.0,1,11,0,0,1,23658,154,192,1.0
1,76.0,1,28,1,0,1,2630,157,126,0.0
1,37.0,1,8,0,0,1,2630,157,22,1.0
1,25.0,1,13,0,1,1,29691,152,111,0.0
1,23.0,1,8,1,1,0,29850,152,139,0.0
1,45.0,1,28,0,0,1,34912,163,24,1.0
0,36.0,1,39,0,0,1,2630,157,226,1.0
1,42.0,1,28,0,0,1,39580,55,84,1.0
1,53.0,1,8,0,2,1,63913,7,216,1.0
0,24.0,1,10,1,1,0,31441,152,257,1.0
0,32.0,1,28,0,0,1,30440,124,179,0.0
1,21.0,1,11,0,0,1,25004,157,64,1.0
1,60.0,1,48,0,0,1,2630,26,32,1.0
0,23.0,1,47,1,1,0,37359,152,122,0.0
1,21.0,1,8,0,1,1,24556,152,47,0.0
0,56.0,1,51,0,0,1,33732,26,294,1.0
1,49.0,1,38,0,0,1,27433,124,244,1.0
0,24.0,1,41,1,1,0,27280,152,101,0.0
1,26.0,1,28,0,1,1,33177,157,298,1.0
1,52.0,1,41,0,0,1,35225,156,258,1.0
0,50.0,1,28,0,0,1,45334,26,23,1.0
0,56.0,1,42,0,0,1,33953,26,20,0.0
1,22.0,1,8,1,1,0,58255,152,87,0.0
0,55.0,1,28,0,0,1,40701,26,205,1.0
1,38.0,1,8,0,0,1,28823,124,246,1.0
1,46.0,1,33,1,0,0,27426,26,38,0.0
0,23.0,1,41,1,1,0,22505,152,275,0.0
1,64.0,1,38,0,0,1,41579,26,237,0.0
0,43.0,1,8,0,0,1,30206,26,209,0.0
0,21.0,1,15,1,1,0,2630,160,115,0.0
1,52.0,1,46,0,0,1,2630,124,259,0.0
0,25.0,1,28,0,1,1,30500,163,153,1.0
1,34.0,1,48,0,0,1,2630,154,38,1.0
0,30.0,1,2,0,1,1,37452,152,60,0.0
0,23.0,1,12,0,0,1,50406,124,33,1.0
1,42.0,1,50,0,0,1,30020,26,68,0.0
1,30.0,1,2,0,1,1,26000,26,205,0.0
0,52.0,1,28,0,0,1,2630,155,95,0.0
0,28.0,1,19,0,1,1,27542,26,39,1.0
0,52.0,1,28,1,0,0,60936,26,288,0.0
0,26.0,1,28,0,0,1,27594,154,129,1.0
1,56.0,1,18,0,0,1,27485,124,180,1.0
0,36.0,1,28,0,0,0,26824,26,215,0.0
1,23.0,1,36,0,1,1,39011,152,268,1.0
0,20.0,1,11,0,0,1,2630,156,129,0.0
1,26.0,1,28,1,1,1,41730,152,210,0.0
1,30.0,1,36,0,0,1,67314,124,221,0.0
1,43.0,1,26,0,0,1,31446,124,222,1.0
1,67.0,1,28,0,0,1,72301,26,157,1.0
1,52.0,1,28,0,0,1,34594,124,295,0.0
0,32.0,1,28,0,0,1,29572,124,297,1.0
1,24.0,1,42,1,1,0,21265,160,199,0.0
0,29.0,1,41,1,1,0,42259,152,204,0.0
1,46.0,1,28,0,0,1,27051,26,131,1.0
1,22.0,1,16,1,1,0,28964,152,169,0.0
1,31.0,1,28,0,1,1,23339,124,213,1.0
0,64.0,1,50,1,0,0,33817,122,232,0.0
0,21.0,1,31,0,1,1,2630,152,107,0.0
1,53.0,1,28,0,0,1,54065,26,125,0.0
0,67.0,1,33,0,0,1,40409,26,194,0.0
1,63.0,1,28,0,0,1,23964,26,294,0.0
0,31.0,1,28,0,1,1,32540,124,185,1.0
1,21.0,1,3,0,1,0,24501,160,87,1.0
0,49.0,1,28,0,0,1,53507,125,58,0.0
0,44.0,1,28,1,0,0,32845,26,182,0.0
1,38.0,1,8,0,0,1,2630,91,205,1.0
1,22.0,1,30,1,1,0,25251,152,180,0.0
1,48.0,1,10,0,0,1,2630,26,14,1.0
0,23.0,1,30,1,1,0,28012,152,168,0.0
1,37.0,1,12,0,0,0,37990,154,221,1.0
0,35.0,1,28,0,0,1,38937,124,36,1.0
0,23.0,1,47,1,1,1,34244,152,104,0.0
1,73.0,1,28,0,0,1,30133,26,218,0.0
1,28.0,1,25,1,1,0,21856,152,92,0.0
1,50.0,1,37,0,2,1,28469,124,134,1.0
0,21.0,1,8,1,1,0,34428,152,111,0.0
1,34.0,1,10,0,0,1,21200,152,175,0.0
0,31.0,1,28,0,1,1,40447,152,50,1.0
1,22.0,1,11,1,1,0,38140,152,182,0.0
1,39.0,1,28,0,0,1,24309,26,230,1.0
1,22.0,1,25,0,1,0,32606,152,36,0.0
0,44.0,1,28,1,0,0,34404,26,13,0.0
1,33.0,1,29,0,0,1,2630,157,11,1.0
1,36.0,1,7,0,0,1,2630,124,129,0.0
0,31.0,1,33,0,0,1,2630,124,66,1.0
1,53.0,1,47,1,0,0,29673,26,288,0.0
1,50.0,1,48,0,0,0,2630,26,89,0.0
1,22.0,1,3,1,1,0,16056,160,194,0.0
1,43.0,1,48,1,0,0,2630,124,294,0.0
1,42.0,1,25,0,0,1,36060,26,239,1.0
0,23.0,1,34,0,1,1,2630,152,143,1.0
1,42.0,1,28,0,0,1,47679,124,112,0.0
1,25.0,1,3,1,1,0,31341,152,179,0.0
1,59.0,1,28,0,2,1,69634,26,276,1.0
0,23.0,1,18,1,1,0,30912,152,157,0.0
